YearMonth,Company,Brands,shop,shipping_country,has_coupon,campaign_type_clean,orders,net_revenue_gbp,order_total_gbp,refund_gbp,avg_discount_rate,aov_gbp,refund_rate
2021-11,Wolfson Brands (UK),NooCube,NooCube USA,US,False,No coupon,1,41.64714131495,90.790768066591,45.3953840332955,0.0,41.64714131495,0.5
2021-11,Wolfson Brands (UK),TestoPrime,TestoPrime USA,US,False,No coupon,1,41.69495663218874,90.790768066591,45.3953840332955,0.0,41.69495663218874,0.5
2021-12,Muscle & Health,Muscle & Health,Muscle & Health Shop,US,False,No coupon,1,5.447579618557884,6.046159667045025,0.0,0.0,5.447579618557884,0.0
2021-12,Smart Protein Ltd,Smart Protein UK,Smart Protein UK,GB,False,No coupon,3,67.76666666666667,81.32,0.0,0.0,22.58888888888889,0.0
2021-12,Supplement Shippers LLC,SupplementShippers,SupplementShippers,US,False,No coupon,1,250.27127142915015,274.6727203934923,0.0,0.0,250.27127142915015,0.0
2021-12,Supplement Shippers LLC,SupplementShippers,SupplementShippers,US,True,No coupon,19,1532.6393222247464,1629.769201664775,0.0,0.0,80.66522748551297,0.0
2021-12,Wolfson Brands (UK),AirSnore,AirSnore,US,False,No coupon,3,160.3437410007947,173.9311388573591,0.0,0.0,53.44791366693156,0.0
2021-12,Wolfson Brands (UK),AirSnore,AirSnore,US,True,No coupon,1,54.45327279606508,54.45327279606508,0.0,0.0,54.45327279606508,0.0
2021-12,Wolfson Brands (UK),BattleReadyFuel,BattleReadyFuel Shopify,GB,False,No coupon,2,374.80833333333334,449.77000000000004,0.0,0.0,187.40416666666667,0.0
2021-12,Wolfson Brands (UK),BattleReadyFuel,BattleReadyFuel Shopify,GB,True,No coupon,8,239.11666666666667,306.93,19.99,0.0,29.889583333333334,0.06512885674257973
2021-12,Wolfson Brands (UK),Bauer,Bauer Shopify FR,CA,True,No coupon,1,76.5432098765432,76.5432098765432,0.0,0.0,76.5432098765432,0.0
2021-12,Wolfson Brands (UK),Bauer,Bauer Shopify IT,IT,True,No coupon,2,115.94875962692052,127.54363558961259,0.0,0.0,57.97437981346026,0.0
2021-12,Wolfson Brands (UK),Bauer,Bauer Shopify UK,GB,False,No coupon,3,99.83333333333331,119.8,0.0,0.0,33.27777777777777,0.0
2021-12,Wolfson Brands (UK),Bauer,Bauer Shopify UK,GB,True,No coupon,1,58.25000000000001,69.9,0.0,0.0,58.25000000000001,0.0
2021-12,Wolfson Brands (UK),Bauer,Bauer Shopify USA,US,False,No coupon,23,1804.127986411102,1940.6205069996215,0.0,0.0,78.4403472352653,0.0
2021-12,Wolfson Brands (UK),Bauer,Bauer Shopify USA,US,True,No coupon,4,259.58905311971495,278.3654937570942,0.0,0.0,64.89726327992874,0.0
2021-12,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition US,US,False,No coupon,10,412.1063801405249,443.96519107075295,0.0,0.0,41.21063801405249,0.0
2021-12,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition US,US,True,No coupon,5,126.16820104293438,179.62164207340143,45.90238365493757,0.0,25.233640208586877,0.25555040653831573
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,CA,True,No coupon,1,73.08097972577055,73.08097972577055,0.0,0.0,73.08097972577055,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,ES,False,No coupon,1,77.32497387669801,85.05747126436782,0.0,0.0,77.32497387669801,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,ES,True,NEW YEAR,1,58.03630171446263,63.8399318859089,0.0,0.3,58.03630171446263,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,ES,True,No coupon,13,1323.7663996284684,1456.1430395913153,0.0,0.0,101.82818458680526,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,FR,True,No coupon,1,64.49855640899929,68.04597701149424,0.0,0.0,64.49855640899929,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,GR,False,No coupon,1,45.08301404853129,45.08301404853129,0.0,0.0,45.08301404853129,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,GR,True,No coupon,1,72.13282247765005,72.13282247765005,0.0,0.0,72.13282247765005,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,HU,True,No coupon,1,160.84579465880938,204.27415921668796,0.0,0.0,160.84579465880938,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,IE,False,No coupon,1,72.68047226219312,92.30419977298526,0.0,0.0,72.68047226219312,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,IE,True,No coupon,1,88.17825127137202,111.98637911464246,0.0,0.0,88.17825127137202,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,IT,False,No coupon,2,118.3714540036379,130.2085994040017,0.0,0.0,59.18572700181895,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,IT,True,NEW YEAR,4,513.8201942799643,565.2022137079607,0.0,0.3,128.45504856999108,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,IT,True,No coupon,9,792.1978404737024,871.4176245210728,0.0,0.0,88.02198227485582,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,NL,True,No coupon,1,31.21375092270378,34.02298850574712,0.0,0.0,31.21375092270378,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk,US,True,No coupon,1,69.49173918526928,75.05107832009082,0.0,0.0,69.49173918526928,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk AUS,AU,True,NEW YEAR,5,331.35363989180286,364.4890038809832,0.0,0.3,66.27072797836057,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk AUS,AU,True,No coupon,18,1635.3786898741619,1798.9165588615783,0.0,0.0,90.85437165967566,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk AUS,NZ,True,NEW YEAR,1,88.92841742130229,88.92841742130229,0.0,0.3,88.92841742130229,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk AUS,NZ,True,No coupon,1,138.5025873221216,138.5025873221216,0.0,0.0,138.5025873221216,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk CA,CA,True,NEW YEAR,3,273.0223836868628,273.0223836868628,0.0,0.3,91.00746122895426,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk CA,CA,True,No coupon,18,1946.5721317238956,2004.2189148013595,57.646783077463965,0.0,108.1428962068831,0.028762717810782365
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk ES,ES,True,No coupon,4,241.41027129532876,330.22562792677735,64.6743295019157,0.0,60.35256782383219,0.1958489106613381
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk FR,BE,True,NEW YEAR,1,64.24251186775584,68.0970625798212,0.0,0.3,64.24251186775584,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk IT,IT,True,No coupon,5,407.9879252293045,448.78671775223495,0.0,0.0,81.5975850458609,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk IT,RO,True,No coupon,1,37.155091921826205,44.21455938697318,0.0,0.0,37.155091921826205,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk PT,PT,True,No coupon,1,58.644571120040695,72.13282247765005,0.0,0.0,58.644571120040695,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,ES,True,No coupon,1,201.72727272727272,221.9,0.0,0.0,201.72727272727272,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,GB,True,NEW YEAR,14,654.5166666666667,785.42,0.0,0.3,46.75119047619047,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,GB,True,No coupon,74,4591.825,5510.19,0.0,0.0,62.05168918918919,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,IE,True,NEW YEAR,1,43.685039370078734,55.48,0.0,0.3,43.685039370078734,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,IE,True,No coupon,5,312.90551181102364,397.39000000000004,0.0,0.0,62.58110236220473,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,CA,False,No coupon,1,45.3953840332955,45.3953840332955,0.0,0.0,45.3953840332955,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,GB,False,No coupon,1,37.82948669441292,45.3953840332955,0.0,0.0,37.82948669441292,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,GB,True,No coupon,1,90.79959641821164,108.95951570185396,0.0,0.0,90.79959641821164,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,NZ,True,No coupon,1,73.8479001135074,73.8479001135074,0.0,0.0,73.8479001135074,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,US,False,No coupon,24,1641.3372787782896,1770.533484676504,0.0,0.0,68.38905328242873,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,US,True,NEW YEAR,37,2587.022670071386,2788.603859250851,0.0,0.2972972972972973,69.91953162355098,0.0
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,US,True,No coupon,274,24103.552402594403,26244.79001135074,231.6685584562997,0.0,87.96916935253432,0.008827220882929688
2021-12,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,ZA,True,No coupon,2,140.43132803632238,140.43132803632238,0.0,0.0,70.21566401816119,0.0
2021-12,Wolfson Brands (UK),DBalMax,D-Bal Max AU,AU,False,No coupon,4,391.9204986475361,431.1125485122898,0.0,0.0,97.98012466188402,0.0
2021-12,Wolfson Brands (UK),DBalMax,D-Bal Max AU,AU,True,NEW YEAR,1,102.8901564153828,113.17917205692108,0.0,0.3,102.8901564153828,0.0
2021-12,Wolfson Brands (UK),DBalMax,D-Bal Max AU,AU,True,No coupon,3,242.99266925398877,267.2919361793877,0.0,0.0,80.99755641799625,0.0
2021-12,Wolfson Brands (UK),DBalMax,D-Bal Max CA,CA,False,No coupon,3,422.7879995312317,422.7879995312317,0.0,0.0,140.92933317707724,0.0
2021-12,Wolfson Brands (UK),DBalMax,D-Bal Max CA,CA,True,No coupon,4,252.46689323801712,252.46689323801712,0.0,0.0,63.11672330950428,0.0
2021-12,Wolfson Brands (UK),DBalMax,D-Bal Max UK,GB,False,No coupon,1,37.458333333333336,44.95,0.0,0.0,37.458333333333336,0.0
2021-12,Wolfson Brands (UK),DBalMax,D-Bal Max UK,GB,True,NEW YEAR,3,236.425,283.71,0.0,0.3,78.80833333333334,0.0
2021-12,Wolfson Brands (UK),DBalMax,D-Bal Max UK,GB,True,No coupon,6,315.8,378.96000000000004,0.0,0.0,52.63333333333333,0.0
2021-12,Wolfson Brands (UK),DBalMax,D-Bal Max US,CA,True,No coupon,1,36.5266742338252,36.5266742338252,0.0,0.0,36.5266742338252,0.0
2021-12,Wolfson Brands (UK),DBalMax,D-Bal Max US,US,False,No coupon,21,1351.3731331356714,1579.2281498297389,116.3374952705259,0.0,64.35110157788911,0.07366731354368815
2021-12,Wolfson Brands (UK),DBalMax,D-Bal Max US,US,True,NEW YEAR,5,410.01903895096893,444.744608399546,0.0,0.3,82.00380779019379,0.0
2021-12,Wolfson Brands (UK),DBalMax,D-Bal Max US,US,True,No coupon,41,2589.149635434791,2947.5217555807794,169.41354521377224,0.0,63.149991108165636,0.05747660552225203
2021-12,Wolfson Brands (UK),NooCube,NooCube AU,AU,True,No coupon,1,99.9647183347054,109.96119016817596,0.0,0.0,99.9647183347054,0.0
2021-12,Wolfson Brands (UK),NooCube,NooCube CA,CA,False,No coupon,1,131.83522793859137,131.83522793859137,0.0,0.0,131.83522793859137,0.0
2021-12,Wolfson Brands (UK),NooCube,NooCube UK,GB,False,No coupon,5,416.625,499.95000000000005,0.0,0.0,83.325,0.0
2021-12,Wolfson Brands (UK),NooCube,NooCube UK,GB,True,NEW YEAR,1,106.23333333333332,127.48,0.0,0.3,106.23333333333332,0.0
2021-12,Wolfson Brands (UK),NooCube,NooCube UK,GB,True,No coupon,1,66.66666666666667,80.0,0.0,0.0,66.66666666666667,0.0
2021-12,Wolfson Brands (UK),NooCube,NooCube UK,KR,True,NEW YEAR,1,127.5,127.5,0.0,0.3,127.5,0.0
2021-12,Wolfson Brands (UK),NooCube,NooCube USA,CA,False,No coupon,1,136.20128641695047,136.20128641695047,0.0,0.0,136.20128641695047,0.0
2021-12,Wolfson Brands (UK),NooCube,NooCube USA,GB,False,No coupon,1,75.66527935426915,90.79833522512295,0.0,0.0,75.66527935426915,0.0
2021-12,Wolfson Brands (UK),NooCube,NooCube USA,KR,True,No coupon,6,617.4801362088535,617.4801362088535,0.0,0.0,102.91335603480893,0.0
2021-12,Wolfson Brands (UK),NooCube,NooCube USA,US,False,No coupon,31,2049.9326751411113,2206.3337116912603,0.0,0.0,66.12686048842295,0.0
2021-12,Wolfson Brands (UK),NooCube,NooCube USA,US,True,NEW YEAR,6,848.5013768517338,926.0839954597049,0.0,0.3,141.41689614195562,0.0
2021-12,Wolfson Brands (UK),NooCube,NooCube USA,US,True,No coupon,2,65.37290444606909,72.64472190692396,0.0,0.0,32.68645222303454,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 AUS,AU,False,No coupon,3,156.79270061546904,172.47197067701597,0.0,0.0,52.264233538489684,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 AUS,AU,True,NEW YEAR,1,99.95491787212356,109.95040965933592,0.0,0.3,99.95491787212356,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 AUS,AU,True,No coupon,1,35.2816652946019,38.809831824062094,0.0,0.0,35.2816652946019,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 CA,CA,False,No coupon,2,140.61877417086606,140.61877417086606,0.0,0.0,70.30938708543303,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 CA,CA,True,NEW YEAR,1,79.69061291456698,79.69061291456698,0.0,0.3,79.69061291456698,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 CA,CA,True,No coupon,2,84.37829602718858,84.37829602718858,0.0,0.0,42.18914801359429,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 ES,ES,False,No coupon,1,100.61534889121094,110.67688378033203,0.0,0.0,100.61534889121094,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 UK,GB,False,No coupon,2,149.98333333333332,179.98,0.0,0.0,74.99166666666666,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 UK,GB,True,NEW YEAR,1,95.60833333333332,114.73,0.0,0.3,95.60833333333332,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 UK,GB,True,No coupon,3,202.5,243.0,0.0,0.0,67.5,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 USA,AE,True,No coupon,1,88.53575482406357,88.53575482406357,0.0,0.0,88.53575482406357,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 USA,CA,False,No coupon,1,49.17896329928112,49.17896329928112,0.0,0.0,49.17896329928112,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 USA,MY,True,No coupon,1,132.80363223609535,132.80363223609535,0.0,0.0,132.80363223609535,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 USA,US,False,No coupon,23,1402.5332241906087,1524.6083995459708,0.0,0.0,60.97970539959169,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 USA,US,True,NEW YEAR,3,270.59656499564716,292.62958758986,0.0,0.3,90.19885499854905,0.0
2021-12,Wolfson Brands (UK),Performer8,Performer8 USA,US,True,No coupon,18,1399.777862779875,1593.6435868331444,65.56942867953084,0.0,77.76543682110417,0.041144349477682814
2021-12,Wolfson Brands (UK),Phen 24,Phen24,US,False,No coupon,7,581.0727696908003,624.2376087779039,0.0,0.0,83.01039567011433,0.0
2021-12,Wolfson Brands (UK),Phen 24,Phen24,US,True,No coupon,1,42.825833993675,45.3953840332955,0.0,0.0,42.825833993675,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ AUS,AU,False,No coupon,5,418.74926496530634,460.624191461837,0.0,0.0,83.74985299306127,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ AUS,AU,True,NEW YEAR,1,197.74393351366183,217.5183268650281,0.0,0.3,197.74393351366183,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ AUS,AU,True,No coupon,5,434.165392606531,477.58193186718415,0.0,0.0,86.83307852130619,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ CA,CA,False,No coupon,4,499.06246337747575,499.06246337747575,0.0,0.0,124.76561584436894,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ CA,CA,True,NEW YEAR,9,851.2480956287354,851.2480956287354,0.0,0.3,94.58312173652615,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ CA,CA,True,No coupon,11,1005.80686745576,1005.80686745576,0.0,0.0,91.43698795052363,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ CA,US,True,No coupon,1,87.44041160882041,94.87284659557014,0.0,0.0,87.44041160882041,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ ES,ES,False,No coupon,1,135.4154572545377,148.95700297999147,0.0,0.0,135.4154572545377,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ ES,ES,True,No coupon,2,160.9350207051356,177.02852277564918,0.0,0.0,80.4675103525678,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ IT,IT,False,No coupon,5,338.0935794728898,482.5457641549595,110.64282673478074,0.0,67.61871589457796,0.22928981032201146
2021-12,Wolfson Brands (UK),Phen Q,PhenQ IT,IT,True,No coupon,5,418.4372460234528,460.2809706257982,0.0,0.0,83.68744920469057,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ PT,PT,False,No coupon,1,45.65166979894576,56.15155385270327,0.0,0.0,45.65166979894576,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ PT,PT,True,No coupon,1,71.96281413644276,88.51426138782459,0.0,0.0,71.96281413644276,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ Store,US,True,No coupon,1,0.0,114.99054105183504,114.99054105183504,0.0,0.0,1.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ UK,AE,True,NEW YEAR,1,254.96,254.96,0.0,0.3,254.96,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ UK,GB,False,No coupon,9,699.9166666666666,839.9,0.0,0.0,77.76851851851852,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ UK,GB,True,NEW YEAR,3,382.4583333333333,458.95,0.0,0.3,127.4861111111111,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ UK,GB,True,No coupon,36,2662.6,3291.12,96.0,0.0,73.96111111111111,0.02916940129803836
2021-12,Wolfson Brands (UK),Phen Q,PhenQ UK,IE,False,No coupon,1,47.23622047244095,59.99,0.0,0.0,47.23622047244095,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ UK,IE,True,No coupon,1,37.79527559055118,48.0,0.0,0.0,37.79527559055118,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ UK,ZA,True,No coupon,1,96.0,96.0,0.0,0.0,96.0,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,AE,False,No coupon,2,211.72909572455544,211.72909572455544,0.0,0.0,105.86454786227772,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,AU,False,No coupon,1,96.24049805661612,105.86454786227772,0.0,0.0,96.24049805661612,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,CA,False,No coupon,2,105.86454786227775,105.86454786227775,0.0,0.0,52.93227393113887,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,HK,False,No coupon,1,105.86454786227772,105.86454786227772,0.0,0.0,105.86454786227772,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,HK,True,No coupon,1,95.27809307604994,95.27809307604994,0.0,0.0,95.27809307604994,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,IE,False,No coupon,1,41.678955851290446,52.93227393113887,0.0,0.0,41.678955851290446,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,IE,True,No coupon,1,101.86467894691371,129.36814226258042,0.0,0.0,101.86467894691371,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,KW,True,No coupon,1,129.36814226258042,129.36814226258042,0.0,0.0,129.36814226258042,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,MY,True,No coupon,2,229.98108210367008,229.98108210367008,0.0,0.0,114.99054105183504,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,NZ,False,No coupon,2,211.72909572455544,211.72909572455544,0.0,0.0,105.86454786227772,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,PH,False,No coupon,1,105.86454786227772,105.86454786227772,0.0,0.0,105.86454786227772,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,TH,False,No coupon,1,143.7381763147938,143.7381763147938,0.0,0.0,143.7381763147938,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,US,False,No coupon,236,17715.961583168457,19791.524782444194,742.9436246689369,0.0,75.06763382698499,0.03753847330287331
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,US,True,NEW YEAR,23,2727.4132958366945,2943.987892546349,0.0,0.3,118.58318677550845,0.0
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,US,True,No coupon,197,12640.563269467424,14321.248581157775,701.044267877412,0.0,64.1652957840986,0.048951337162023996
2021-12,Wolfson Brands (UK),Phen Q,PhenQ USA,ZA,False,No coupon,1,105.86454786227772,105.86454786227772,0.0,0.0,105.86454786227772,0.0
2021-12,Wolfson Brands (UK),Semenoll,Semenoll US,US,False,No coupon,3,340.5836528781669,363.1101021566402,0.0,0.0,113.5278842927223,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime AU,AU,False,No coupon,5,352.79215178956446,436.57826649417854,48.50689952565761,0.0,70.5584303579129,0.11110699557991949
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime AU,AU,True,NEW YEAR,2,187.42404641499076,206.16645105648985,0.0,0.3,93.71202320749538,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime AU,AU,True,No coupon,3,198.45936728213573,218.30530401034932,0.0,0.0,66.15312242737858,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime CA,CA,False,No coupon,3,234.366576819407,234.366576819407,0.0,0.0,78.12219227313567,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime CA,CA,True,No coupon,2,126.56744404078286,126.56744404078286,0.0,0.0,63.28372202039143,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime ES,PT,False,No coupon,1,83.05904259553449,102.16262239250744,0.0,0.0,83.05904259553449,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime ES,US,False,No coupon,1,48.18590006184887,51.07705406555981,0.0,0.0,48.18590006184887,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime UK,GB,False,No coupon,10,499.9166666666667,599.9,0.0,0.0,49.99166666666667,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime UK,GB,True,NEW YEAR,7,481.60833333333335,577.93,0.0,0.3,68.80119047619048,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime UK,GB,True,No coupon,12,686.6666666666666,824.0,0.0,0.0,57.22222222222222,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime UK,IE,False,No coupon,1,31.488188976377955,39.99,0.0,0.0,31.488188976377955,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,AE,False,No coupon,1,45.3953840332955,45.3953840332955,0.0,0.0,45.3953840332955,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,CA,False,No coupon,1,90.79833522512295,90.79833522512295,0.0,0.0,90.79833522512295,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,CA,True,No coupon,1,81.72531214528945,81.72531214528945,0.0,0.0,81.72531214528945,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,CH,False,No coupon,1,136.20128641695047,136.20128641695047,0.0,0.0,136.20128641695047,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,GB,True,No coupon,1,102.15664018161182,122.58796821793418,0.0,0.0,102.15664018161182,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,HK,True,No coupon,1,122.58796821793418,122.58796821793418,0.0,0.0,122.58796821793418,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,IE,True,No coupon,2,160.8765987111997,204.3132803632236,0.0,0.0,80.43829935559985,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,IL,True,No coupon,1,122.58796821793418,122.58796821793418,0.0,0.0,122.58796821793418,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,IN,False,No coupon,2,181.5966704502459,181.5966704502459,0.0,0.0,90.79833522512295,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,IN,True,NEW YEAR,1,192.93227393113887,192.93227393113887,0.0,0.3,192.93227393113887,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,NZ,False,No coupon,1,90.79833522512295,90.79833522512295,0.0,0.0,90.79833522512295,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,NZ,True,No coupon,1,122.58796821793418,122.58796821793418,0.0,0.0,122.58796821793418,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,RO,True,NEW YEAR,1,64.85499988871825,77.17744986757472,0.0,0.3,64.85499988871825,0.0
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,US,False,No coupon,88,6479.461523519745,7154.793794930004,113.49981082103672,0.0,73.63024458545165,0.015863463584577995
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,US,True,NEW YEAR,35,3242.093308570059,3602.466893681423,115.77752553916004,0.3,92.63123738771597,0.03213840097801565
2021-12,Wolfson Brands (UK),TestoPrime,TestoPrime USA,US,True,No coupon,97,7279.8440532656,7904.646235338631,40.862656072644725,0.0,75.0499386934598,0.005169447797671642
2021-12,Wolfson Brands (UK),Wolfson Berg (Digistore),Wolfson Berg (Digistore),US,False,No coupon,2,158.56903136061476,174.0295119182747,0.0,0.0,79.28451568030738,0.0
2021-12,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen,CA,False,No coupon,1,37.828225501324255,37.828225501324255,0.0,0.0,37.828225501324255,0.0
2021-12,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen,CA,True,NEW YEAR,1,45.699050744169696,45.699050744169696,0.0,0.3,45.699050744169696,0.0
2021-12,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen,IT,False,No coupon,1,77.38689577770036,85.1255853554704,0.0,0.0,77.38689577770036,0.0
2021-12,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen,US,False,No coupon,2,174.60008007729814,189.14112750662127,0.0,0.0,87.30004003864907,0.0
2021-12,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen,US,True,No coupon,7,277.99493091843874,295.0510783200908,0.0,0.0,39.71356155977696,0.0
2022-01,Smart Protein Ltd,Smart Protein UK,Smart Protein UK,AE,False,No coupon,3,9.99,29.97,19.98,0.0,3.33,0.6666666666666667
2022-01,Smart Protein Ltd,Smart Protein UK,Smart Protein UK,AU,False,No coupon,2,9.081818181818182,19.98,9.99,0.0,4.540909090909091,0.5
